mode,genres,acousticness,danceability,duration_ms,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,popularity,key
1,phoenix indie,0.09174713333,0.6664,290702.2,0.7396666667,0.00748956,0.121,-7.3078,0.04847333333,110.8758667,0.7334666667,43.06666667,7
1,phonk,0.1831261736,0.7353703373,178514.7493,0.603294246,0.1863932282,0.1986084325,-8.153143651,0.1560577183,118.9595708,0.5255949405,54.03204365,1
1,pianissimo,0.395,0.686,183907,0.663,5.39E-05,0.0506,-11.804,0.0473,82.052,0.96,59,3
1,piano blues,0.7822559801,0.5923551952,260764.4505,0.3813071045,0.3048206114,0.1688102373,-13.49297476,0.08866682488,115.984876,0.662231289,22.23708408,7
1,piano cover,0.9148692308,0.4789,217053.6769,0.1253007692,0.8629792308,0.1181769231,-19.85190769,0.05104846154,140.9398538,0.2783307692,54.47692308,7
0,piano mpb,0.3993228571,0.4824809524,220646.3048,0.5477666667,0.08707227238,0.1363561905,-13.78770476,0.0638,121.8747429,0.6327047619,33.67142857,6
1,piano rock,0.3766208916,0.5100326026,235330.5767,0.5789122886,0.02272820627,0.1864085797,-7.997518528,0.05329303645,124.83357,0.4425177533,45.73831623,11
1,pibroch,0.867,0.3685,282986.5,0.21895,0.7145,0.219,-20.738,0.0357,127.0165,0.526,36,0
1,piedmont blues,0.7786818052,0.6107426935,215901.7046,0.3867943899,0.1225788391,0.1753541817,-12.22868545,0.05302456681,109.0008736,0.650707871,25.19573678,4
1,pinoy hip hop,0.3771,0.74125,203918.75,0.6259166667,0.002720669167,0.2128666667,-7.986916667,0.08285833333,126.5779167,0.8686666667,47.33333333,8
1,pinoy indie,0.3563333333,0.5451666667,243685.8333,0.5736666667,0.004936986667,0.1608166667,-7.738166667,0.05295,159.3246667,0.4858333333,62.16666667,7
1,pinoy pop punk,0.0176,0.604,284987,0.756,0,0.106,-4.85,0.0352,120.436,0.308,57,2
1,pinoy praise,0.351918,0.357,242831.25,0.53145,7.50E-05,0.2995666667,-9.86225,0.03635833333,138.3979167,0.28935,49.83333333,7
0,pinoy r&b,0.889,0.5853333333,194802.3333,0.3443333333,2.93E-05,0.1143333333,-8.542,0.05236666667,120.9436667,0.7333333333,0,5
1,pinoy reggae,0.4766403175,0.6094650794,282741.2238,0.4255111111,0.003278851524,0.1091379365,-10.87909683,0.05000142857,137.2027079,0.4988174603,56.03333333,9
1,pinoy rock,0.3325145922,0.4918931308,273368.7841,0.5558745211,0.03430854466,0.180056185,-9.376826492,0.03881773399,131.8008476,0.3960491242,56.2183908,7
0,pinoy traditional,0.64,0.5635,122730,0.698375,0.763375,0.2282,-12.09625,0.0666,150.1835,0.78125,13.375,7
1,pinoy trap,0.5072,0.6615,222694.5,0.4928333333,0.005441338333,0.1047333333,-7.432833333,0.04471666667,113.1458333,0.7753333333,28.66666667,5
1,pirate,0.3918774875,0.569625,242790.125,0.67825,0.09543269938,0.3021625,-7.479125,0.09130625,123.6344375,0.5626625,46.8125,7
1,pittsburgh indie,0.2882821429,0.7250535714,211353.0536,0.5791071429,0.16555896,0.36835,-9.016214286,0.1464857143,120.6736429,0.6104821429,56.51785714,11
1,pittsburgh rap,0.4175362684,0.6828354074,204919.2545,0.5666552176,0.001779602469,0.2173559291,-8.535313393,0.1677828125,114.3065867,0.4203369699,55.82611607,1
1,pittsburgh rock,0.073621575,0.5635,262050,0.6875,0.00025477,0.16290625,-9.342875,0.1187625,127.5958125,0.711375,43.25,0
1,pixie,0.06649945346,0.5117558268,211852.001,0.8172323625,0.03236583478,0.2121873699,-4.950766429,0.08830250522,135.595589,0.4869973628,53.04632843,6
1,plunderphonics,0.03908285,0.65,304286,0.7695,0.033605,0.388,-6.8855,0.1149,116.271,0.348,42,9
1,poetry,0.9135261103,0.6474718483,183295.7328,0.131703555,0.06650640492,0.1895797123,-21.08900612,0.7211740614,100.290849,0.3683634081,5.008184524,11
0,polca paraguaya,0.9624166667,0.4395,288295.5,0.18215,0.4459446667,0.1159166667,-19.72616667,0.07135833333,124.5386667,0.3286833333,37.41666667,11
0,polish blues,0.405,0.808,191853,0.356,0.00976,0.112,-9.921,0.0545,120.887,0.871,48,6
1,polish classical,0.8154707667,0.3417378147,249876.3397,0.264547059,0.5782277974,0.2061565113,-18.78365262,0.04931670183,106.1973151,0.3656850466,13.94335613,11
1,polish classical piano,0.9896112414,0.3359207709,346009.0693,0.09345404492,0.872538549,0.1574485557,-22.31374529,0.04193757786,91.18350411,0.1607801431,10.37911805,1
0,polish contemporary classical,0.7482,0.1852533333,571903.9333,0.20602,0.5584666667,0.11364,-18.08473333,0.04516,109.2972,0.05045333333,41.73333333,2
0,polish jazz,0.7696666667,0.4023333333,272124.3333,0.4463333333,0.3253333333,0.4247,-14.66866667,0.04373333333,92.38266667,0.2426666667,40,3
1,polish modern jazz,0.925,0.295,345707,0.103,0.887,0.0901,-21.58,0.0412,78.404,0.112,52,7
0,polish pop,0.489,0.592,179500,0.336,0,0.114,-13.906,0.0387,118.919,0.555,35,5
1,polish post-rock,0.000619,0.547,188680,0.886,0.000232,0.193,-4.017,0.0308,145.055,0.294,50,8
1,polish reggae,0.728,0.493,189867,0.51,0.00108,0.0919,-14.658,0.0387,128.04,0.651,39,9
0,polish rock,0.405,0.808,191853,0.356,0.00976,0.112,-9.921,0.0545,120.887,0.871,48,6
1,political hip hop,0.2200069778,0.6747720093,257679.2907,0.6942969304,0.005736999753,0.2419950136,-7.647953324,0.244854598,107.3956256,0.6229521091,46.99450498,1
1,polka,0.5912986111,0.6096368056,164961.7361,0.3872951389,0.1910428519,0.2254402778,-13.93986806,0.05924166667,113.7131389,0.6525729167,14.38194444,7
0,polynesian hip hop,0.1428666667,0.6581666667,224293.3333,0.662,0,0.1535,-7.361333333,0.1428,133.6596667,0.4253333333,58.5,6
1,polynesian pop,0.3363642923,0.7240792739,238325.1402,0.5426577206,0.01932203936,0.1551733104,-9.266921002,0.09752801624,114.3894772,0.7517178922,45.66210172,11
1,polyphony,0.9744,0.24187,153049.15,0.15878,0.29442957,0.21808,-25.7648,0.046415,110.3881,0.082915,43.55,2
0,pony,0.2438790713,0.6646583333,234533.25,0.5920541667,0.00986026,0.1844633333,-8.280175,0.04426166667,114.4052583,0.522875,55.76666667,9
1,pop,0.2768728321,0.6283487609,216336.2591,0.6110411671,0.02529843211,0.1750725492,-6.977412639,0.08578437254,119.6496661,0.4794741781,60.74590869,1
1,pop argentino,0.1405290833,0.6018541667,233984.9625,0.7176791667,0.001075368,0.2944083333,-6.426954167,0.033615,106.4696,0.6650166667,62.75,7
1,pop chileno,0.441625,0.483125,244205.125,0.48325,6.02E-06,0.1671,-9.439,0.038275,132.71825,0.272125,48.25,2
1,pop dance,0.1468340487,0.6501803951,221047.4113,0.7292535709,0.06549234468,0.1822426357,-5.81560317,0.08260194074,123.4086027,0.5046876899,58.69147354,7
1,pop edm,0.112805392,0.6025364512,220017.5034,0.7679612127,0.07177709456,0.176469597,-5.260801689,0.06681523502,127.1086913,0.4016228569,57.42577361,7
0,pop electronico,0.1171116667,0.7360333333,207790.0667,0.7120666667,0.00131595,0.09884166667,-7.649883333,0.06786666667,114.4038667,0.6202,55.58333333,4
1,pop emo,0.05628033093,0.5207870921,210035.1895,0.8231990551,0.0003583180634,0.2081289881,-4.478332581,0.06793539938,129.0024112,0.5324579522,49.64834891,6
1,pop flamenco,0.496875,0.656,230405.125,0.58075,0.0002729425,0.340375,-9.17575,0.0610125,119.27425,0.69125,51.625,2
1,pop folk,0.7400615385,0.4846538462,258178.2615,0.3035661538,0.05664763231,0.09642384615,-11.88699615,0.038515,114.6384462,0.2696296154,59.45384615,3
0,pop house,0.07635447222,0.6601444444,246503.65,0.8314444444,0.09530216111,0.2213555556,-4.729855556,0.09572666667,130.7912278,0.4597333333,32.88888889,0
0,pop nacional,0.1560233333,0.7007291667,207155.5417,0.7546875,0.001943527917,0.17136875,-5.847104167,0.07628541667,127.4119583,0.643875,67.47916667,6
1,pop nacional antigas,0.23205,0.4625,207805,0.53025,0.0018411375,0.10235,-8.75675,0.0305,100.5355,0.5125,41.75,6
1,pop peruano,0.3507,0.6551,237226.6,0.7267333333,0.002378666667,0.09214333333,-8.935666667,0.05104,126.4430667,0.7954,52.46666667,4
1,pop punk,0.08442436695,0.5043683167,214458.8228,0.8016599221,0.0234397338,0.2094593017,-5.38966496,0.0789730686,132.3750126,0.5047606328,49.28804323,2
1,pop quebecois,0.4425714286,0.5597142857,224379,0.5411428571,0.0001295142857,0.1857428571,-7.837,0.0337,109.0864286,0.4527142857,47,0
1,pop r&b,0.2590119894,0.6625620369,233224.2633,0.5714959089,0.007062848053,0.1670003355,-7.501052038,0.1283582389,119.0262382,0.4534012877,55.92269471,7
1,pop rap,0.1593265594,0.7044269042,233324.2897,0.6664405138,0.02171438519,0.1950590805,-6.443458968,0.1609954101,118.3619798,0.5334774303,54.95821554,1
1,pop reggaeton,0.3722896744,0.6479481074,231201.6488,0.6651404151,0.008395428319,0.1315160562,-7.751355515,0.08154479039,120.3446013,0.7355848596,51.1488604,11
1,pop rock,0.2288908938,0.5459342167,239317.7058,0.6612218284,0.02870812791,0.1785134768,-7.405357344,0.05247520502,122.8533258,0.498105721,50.5808778,7
1,pop rock brasileiro,0.0409,0.568,265040,0.7,7.11E-06,0.0838,-5.42,0.0258,131.885,0.571,61,6
1,pop romantico,0.4972855461,0.5075600492,211678.6784,0.4998668201,0.0218238669,0.2213947496,-9.89567417,0.04166314115,111.3631154,0.5304249883,40.53679502,2
1,pop soul,0.3591548742,0.60174661,237169.1794,0.5304335261,0.003923089209,0.2217935828,-7.199839705,0.09841861905,111.7036716,0.4149927789,60.30357143,2
1,pop venezolano,0.2820034014,0.6647755102,265746.7143,0.6167959184,1.06E-05,0.1245619048,-5.286102041,0.08231904762,122.7297483,0.4158571429,53.52040816,4
1,pop violin,0.4339337083,0.4640875,229428.6667,0.5746861111,0.3871931965,0.2281541667,-9.134488889,0.04484805556,105.9447361,0.4203763889,40.98611111,10
1,popgaze,0.3285143,0.7228166667,246375.9833,0.6146,0.2159342667,0.1553166667,-10.48393333,0.03640833333,124.76195,0.7400166667,55.7,10
1,popping,0.3475901557,0.7755369093,262369.9509,0.6303474377,0.04319004238,0.1190404622,-8.61161808,0.1043443407,101.8408661,0.6853330859,45.68210409,11
1,pops orchestra,0.8320688776,0.3213559949,261356.2793,0.2110625,0.5078769239,0.1810586097,-17.73514541,0.07471811224,124.6942557,0.3124246173,21.09630102,5
1,popwave,0.20794808,0.58825,317078.25,0.62425,0.139306506,0.19812,-8.9323,0.0327,121.47765,0.285,57.65,10
1,pornogrind,0.496,0.459,293067,0.409,0.00339,0.103,-13.189,0.0362,81.513,0.282,31,5
0,porro,0.4039333333,0.6699333333,215484.8,0.6372,0.0015356,0.25396,-6.337066667,0.08788666667,129.1239333,0.8407333333,37.06666667,9
1,portland hip hop,0.3952122586,0.6212528294,359668.9644,0.5848956053,0.1122818641,0.1923027932,-9.824802606,0.1661250811,118.4809425,0.3829156152,36.03215213,11
1,portland indie,0.510349904,0.6225907407,203841.4949,0.5874509259,0.3810434009,0.1209662037,-8.732156481,0.03707638889,111.1305968,0.620637963,46.96388889,9
1,portland metal,2.83E-05,0.1855,305793.5,0.911,0.2495,0.227,-4.7425,0.0903,143.274,0.318,50.5,11
1,portland punk,0.2118933211,0.5539585859,215496.3051,0.5534505051,0.1658303247,0.1723400505,-7.556562626,0.03888782828,111.2868783,0.4094611111,42.51969697,7
1,portuguese early music,0.978,0.219,219707,0.222,0.000149,0.0837,-16.941,0.039,72.999,0.0632,0,9
1,post-disco,0.1883261091,0.7011154665,328283.9931,0.6203505515,0.09143832627,0.1421301915,-10.62468877,0.06550743728,115.4925234,0.7359536383,37.22939675,5
1,post-disco soul,0.143304,0.779825,348532.375,0.696225,0.04108009,0.1355725,-10.2552,0.063695,114.48965,0.85845,32.175,7
1,post-doom metal,0.00028323,0.458,269489,0.7756666667,0.5903333333,0.308,-10.84766667,0.05506666667,123.6523333,0.2483333333,40,0
1,post-grunge,0.0476464421,0.4701976326,234207.2426,0.80346883,0.0254150147,0.1790203659,-5.478190215,0.06168818121,130.4002392,0.4318662951,49.49934559,11
1,post-hardcore,0.05997539989,0.4108811923,224928.6895,0.8200019709,0.1674699191,0.2316791998,-7.209063014,0.08671607406,127.727959,0.423682521,39.01359677,9
1,post-metal,1.01E-05,0.4613333333,295146.6667,0.707,0.7773333333,0.3086666667,-14.525,0.0454,130.473,0.2486666667,34.66666667,0
1,post-minimalism,0.9534,0.4689925,224462.275,0.19739375,0.91045,0.118675,-23.9295,0.040495,107.2220375,0.20093,46.6375,10
1,post-post-hardcore,0.07466722222,0.5018333333,228668.2222,0.9163333333,0.0006606111111,0.2444444444,-4.928277778,0.08257222222,134.5716111,0.3871111111,31.88888889,10
1,post-punk,0.1464205221,0.5196542024,236505.7946,0.6688457339,0.2472712275,0.1859970887,-10.10075974,0.07495691177,126.3797872,0.5686576052,33.99377072,9
1,post-punk argentina,0.2838103755,0.6000340678,245779.2645,0.5498912429,0.05949877245,0.1809233164,-11.87359237,0.06026162147,113.865938,0.5430685311,56.62853107,7
1,post-rock,0.4271263396,0.3633692424,352990.1187,0.4183925512,0.6896162436,0.1737918602,-13.95642452,0.0430727203,109.4695588,0.1860953634,44.62129833,2
1,post-romantic era,0.9343074973,0.3054565918,277125.8024,0.1771315647,0.5330145781,0.1955154556,-19.59107959,0.06305255538,99.710037,0.2118118859,9.613998685,7
1,post-screamo,0.01533882103,0.457017602,221733.2099,0.9016228316,0.01024767424,0.2070584354,-4.319112117,0.0900208801,134.635908,0.4213289966,52.2912415,6
1,post-teen pop,0.1845851778,0.6218961863,213898.0994,0.6939990199,0.01338152166,0.1831436521,-5.868549236,0.07911349414,120.8773268,0.5360987925,57.61245576,7
1,power metal,0.03813874609,0.3930701168,286720.2116,0.8716039785,0.1096128709,0.2263903887,-6.284865704,0.0746223982,131.9883072,0.3591848411,47.59545781,7
1,power pop,0.1182543087,0.5040751024,213232.5558,0.7364071978,0.06878171759,0.1821927909,-8.765245688,0.05305398705,131.3417077,0.6244714014,35.63351871,4
1,power thrash,0.001848275,0.34875,311290,0.887,0.03068225,0.198475,-9.28175,0.068375,121.83275,0.18,43.75,11
1,power-pop punk,0.07646033546,0.3982222222,164334.7269,0.8630787037,0.08354184338,0.2563518519,-6.094472222,0.07441574074,145.7185972,0.6107685185,37.89351852,7
1,praise,0.3108972325,0.4538523077,353135.134,0.622952381,0.02700004127,0.2812589597,-8.927162198,0.09007851282,118.5275539,0.4457200733,34.15282051,0
1,prepared piano,0.9830714286,0.5077142857,215975.2143,0.08527857143,0.7398571429,0.1316071429,-24.45842857,0.07782857143,110.4955,0.1589357143,2.5,5
1,preschool children's music,0.5684400324,0.7478697623,131703.8049,0.4269973615,0.00157658614,0.1848780737,-10.85216125,0.1360826647,120.2516761,0.6900911641,42.76112355,7
1,prog quebec,0.419,0.399,341254.3333,0.2963333333,0.001123466667,0.1266333333,-17.01466667,0.0354,130.4466667,0.3,40.33333333,7
1,progressive alternative,0.707,0.659,209676,0.494,0,0.295,-7.768,0.0238,103.591,0.354,55,0
1,progressive bluegrass,0.5372254773,0.5364976749,229000.8961,0.4846697193,0.1493809501,0.2080082818,-11.62698447,0.05738774908,124.2579536,0.6246268196,37.29662284,7
0,progressive deathcore,3.48E-06,0.161,276107,0.976,0.446,0.0915,-8.428,0.0913,173.229,0.241,35,11
1,progressive electro house,0.07758764689,0.6023679064,239496.1176,0.8048160047,0.1854980257,0.2200228439,-4.801594428,0.07986935572,125.797216,0.3869559943,52.12620065,11
1,progressive groove metal,0.0007364647682,0.3182563636,313034.7132,0.947005,0.2293929329,0.1869772727,-4.738685909,0.1088413636,121.3016205,0.2234845,48.11545455,2
0,progressive house,0.09554267564,0.615652768,268541.7273,0.7668431788,0.3113139687,0.2591163559,-6.649496304,0.07492839407,127.1705528,0.3613479877,32.37753166,11
1,progressive jazz fusion,0.2000392778,0.553459596,254268.2687,0.6989808081,0.5176218032,0.1760277778,-8.949229293,0.04378505051,129.9406545,0.4450040404,43.7959596,9
1,progressive metal,0.07223009854,0.3995756519,335445.7759,0.8271662191,0.3171994101,0.2393464344,-6.995697458,0.07816594772,132.8938702,0.3358948101,44.77892648,9
1,progressive metalcore,0.07940094788,0.4873939394,254958.0909,0.9174848485,0.1566338309,0.2052545455,-5.200666667,0.1451848485,120.4107273,0.2455878788,50.72727273,1
1,progressive post-hardcore,0.06127426992,0.4532956989,229282.3356,0.8238642473,0.0501710217,0.2797963134,-6.280060676,0.07420030722,132.7856085,0.3891343702,45.20967742,9
0,progressive power metal,3.07E-05,0.223,716347,0.885,0.00105,0.243,-3.687,0.057,101.795,0.143,44,9
1,progressive psytrance,0.08537919048,0.6712380952,433907.3333,0.7794761905,0.6699619048,0.2771904762,-7.99252381,0.06494285714,137.2285238,0.2060380952,3.904761905,6
1,progressive rock,0.2804029942,0.4151739873,347645.4463,0.5536701631,0.2075500417,0.2036525291,-11.53253368,0.05828191423,121.3772572,0.4249028321,35.67078026,2
1,progressive sludge,0.0002901741667,0.38375,261590.0833,0.860125,0.47194,0.3142708333,-6.937666667,0.06924166667,119.949,0.272875,45.5,9
0,progressive trance,0.05881522133,0.5453903333,270902.0693,0.7992533333,0.3223211373,0.2859132667,-6.696373,0.0679075,130.5855463,0.3243506667,13.448,0
1,progressive trance house,0.04171147143,0.6564464286,264803.1071,0.7460714286,0.6093582589,0.211175,-8.700446429,0.07786071429,127.3613036,0.3705464286,1.482142857,11
0,progressive uplifting trance,0.005433072222,0.5000555556,307185.3333,0.9434444444,0.5719456556,0.2267166667,-6.092055556,0.08114444444,134.3517222,0.1955555556,0.6111111111,9
0,proto-rap,0.368,0.893,357227,0.515,1.40E-06,0.117,-13.463,0.181,99.192,0.556,29,11
1,proto-techno,0.1129267874,0.6465384259,273529.6738,0.7548753307,0.6756599241,0.2855514374,-9.050650353,0.06230221781,126.2307362,0.4461172399,30.44704586,0
1,protopunk,0.2104698573,0.4833793334,207304.3201,0.6882078548,0.1062152553,0.2012954582,-9.414602719,0.06504267756,129.7321878,0.6247127428,32.34614812,9
1,psalmen,0.926,0.43,145031,0.423,3.71E-05,0.135,-6.273,0.028,105.924,0.281,6,0
1,psicodelia brasileira,0.5445852083,0.49309375,195075.8417,0.5035583333,0.2374819402,0.2328591667,-10.19198889,0.04983520833,102.8371674,0.5500111111,41.11805556,7
1,psybass,0.0369,0.395,329000,0.847,0.637,0.624,-6.62,0.042,138.042,0.208,51,0
1,psychedelic blues-rock,0.1357834127,0.407884127,314379.8698,0.6445857143,0.1889560897,0.230332381,-10.42180476,0.06320984127,127.3096984,0.4598444444,28.68412698,7
1,psychedelic doom,0.05996823813,0.30550625,347691.1875,0.7418125,0.6558653125,0.15213125,-8.5719375,0.05741875,117.1611875,0.334875,43.0625,1
1,psychedelic folk,0.6903891754,0.4235078772,261794.0186,0.3295729922,0.1588514015,0.1872310404,-14.35082817,0.04842755634,111.6975159,0.4183998248,30.33716014,7
1,psychedelic folk rock,0.5534222222,0.4922333333,201048.4444,0.4904055556,0.073263442,0.1309855556,-9.835316667,0.05477611111,137.8914556,0.6197388889,34.5,8
1,psychedelic hip hop,0.2402409586,0.5904799777,244461.0822,0.6306540463,0.09454722522,0.2558237828,-8.777287232,0.1937161418,106.2892807,0.4735954034,50.0049106,1
1,psychedelic pop,0.4978560566,0.5659753127,218529.4173,0.5321564187,0.2046576791,0.257362212,-8.644514681,0.07490466096,117.4179753,0.5340048058,44.41079658,11
1,psychedelic punk,0.04578592,0.3002,320106.7,0.8678666667,0.3149737987,0.2655566667,-6.6584,0.1028666667,153.1273333,0.4319,44.13333333,7
1,psychedelic rock,0.2920132313,0.4757081752,239253.5552,0.5871533905,0.1052810552,0.2200035158,-10.63511596,0.06288282579,122.9225237,0.5826489864,31.79501098,2
1,psychedelic soul,0.3154600209,0.5522252809,274219.0517,0.5527199536,0.1551464772,0.1802618679,-11.15024383,0.05895286361,117.2510319,0.5830781586,35.52175736,2
1,psychedelic trance,0.09721008333,0.6020833333,478091.4167,0.7755833333,0.7335833333,0.3419166667,-8.121416667,0.05716666667,121.72575,0.2217666667,11.16666667,8
1,psychill,0.11976,0.5914,395388,0.667,0.409248,0.31382,-9.0906,0.12236,106.3462,0.4758,50,6
1,psychobilly,0.1230925062,0.4765095238,217706.7153,0.8639687831,0.08884354122,0.2189331393,-6.516635802,0.07879415344,142.0877427,0.6298740741,38.80864198,11
1,pub rock,0.1986129894,0.5141830299,241486.5859,0.6758287176,0.0577901212,0.1878571036,-9.587685299,0.05740973169,132.7009336,0.6552142706,35.35725265,9
1,puerto rican folk,0.595018045,0.6454597814,213675.1098,0.5609242683,0.00630689345,0.1574699085,-9.50698247,0.0657008846,110.804641,0.8808646706,24.42377493,2
1,puerto rican pop,0.4233364597,0.5203394243,241018.2146,0.6099555476,0.004835162619,0.2208647814,-7.842867382,0.05191203303,114.9409349,0.5284212285,53.95829756,9
1,puerto rican rock,0.2302287799,0.5863968254,298162.0767,0.7461878307,2.48E-05,0.5204719577,-7.516825397,0.1018611111,119.3272434,0.6688756614,45.08994709,6
1,punjabi folk,0.9743478261,0.5903478261,189193.7826,0.2329652174,0.3110913826,0.1942173913,-10.77804348,0.1154652174,102.603913,0.5989130435,0,1
0,punjabi hip hop,0.0353,0.756,210680,0.858,0.000253,0.061,-4.05,0.0584,101.985,0.764,56,1
0,punjabi pop,0.3673285714,0.6957142857,234362,0.6891428571,0.2582647143,0.1995714286,-7.469428571,0.09271428571,108.5698571,0.7142857143,38,5
1,punk,0.06767408385,0.4449715257,188342.3451,0.8365016413,0.1042179892,0.2290668682,-7.462051773,0.08449604851,133.4856603,0.5585313801,38.08884997,11
1,punk 'n' roll,0.06025290932,0.4263151111,205407.0742,0.8862031111,0.1401460942,0.2172001778,-6.350138222,0.07867346667,138.0017364,0.5022643556,37.89511111,9
1,punk blues,0.1429757851,0.4638351321,204737.7182,0.7854455495,0.1083665279,0.2152599735,-6.964167965,0.07613306251,131.7983468,0.5675325613,40.12639352,9
1,punk rock italiano,0.00502,0.485,163687,0.951,1.96E-06,0.376,-4.119,0.104,103.274,0.374,0,7
1,punk rock mexicano,0.0029136,0.4134,222058.8,0.8722,0.00033182,0.18056,-6.3944,0.0958,158.3916,0.608,63.4,8
1,punta,0.17,0.7805,287159,0.6721666667,0.008397083333,0.2098,-11.076,0.06338333333,114.731,0.8176666667,41.33333333,3
1,purple sound,0.598,0.711,199343,0.761,0.127,0.134,-7.267,0.233,160.738,0.526,52,6
1,qawwali,0.5134791667,0.49475,309061.7083,0.3471383333,0.34238141,0.09690416667,-16.95104167,0.05224166667,103.3952917,0.443075,49.41666667,11
1,quartetto d'archi,0.829,0.504,585813,0.125,0.206,0.0925,-17.725,0.0394,134.771,0.564,0,10
1,quatuor a cordes,0.9345,0.3895,400293,0.13845,0.6905,0.10905,-19.9955,0.047,150.1575,0.3516,25.5,5
1,quebec death metal,8.07E-06,0.2465,258540,0.973,0.755,0.2685,-6.336,0.162,130.8715,0.256,35,7
1,quebec indie,0.2907571884,0.5422246377,224889.337,0.7173442029,0.1061002587,0.1852315217,-8.129597826,0.05528913043,96.12175725,0.4069311594,53.67028986,6
1,queens hip hop,0.1347354086,0.7243606792,245576.2374,0.7049028873,0.01326752325,0.2163426735,-7.471553361,0.2709897418,114.8302047,0.6269929334,43.47939771,1
1,queer country,0.3476220296,0.6276658038,222018.4255,0.5218105785,0.0003284971146,0.1566511425,-8.421036705,0.09565039949,126.3679797,0.5173928364,47.62643017,6
1,queercore,0.3448135,0.5596916667,190943.4833,0.7214,0.165922531,0.1318608333,-8.084258333,0.0439975,127.83655,0.6533083333,38.35,7
1,quiet storm,0.307459769,0.6386430458,284740.0353,0.5466902927,0.03638596768,0.1682506909,-10.36561859,0.06498878605,116.6816384,0.6174500212,38.49262731,11
1,quran,0.9635,0.4455,120138,0.22425,0.00017775,0.23425,-8.57725,0.14515,127.447,0.534,28,10
1,r&b,0.2333488712,0.6612612887,255282.1891,0.5857615755,0.0134072942,0.167639941,-7.679841347,0.1064030158,115.9080065,0.5228395528,49.41606967,1
1,r&b en espanol,0.3785303571,0.7214722222,208797.4663,0.5688630952,0.01807176177,0.1069920635,-6.277501984,0.2423537698,130.4253611,0.6262619048,70.26190476,9
1,rabindra sangeet,0.9296237524,0.4410672143,202910.5992,0.2265939354,0.2285289022,0.1627053632,-14.40777694,0.04620093035,101.7725948,0.4027310192,0.4926683018,10
1,radio symphony,0.9378762521,0.2895460839,347004.894,0.1707152111,0.5168839257,0.1953496163,-20.24199659,0.04650740148,108.0773002,0.1755304082,30.18075338,2
1,ragtime,0.896066856,0.5990898776,213184.875,0.3181683729,0.5269633906,0.2225434716,-14.22730556,0.06896305744,120.3714455,0.690468393,11.56862302,5
1,rai,0.4802496241,0.4656541353,599841.8102,0.4524875564,0.1534241583,0.2755815789,-11.7146297,0.05453195489,104.7671278,0.2475366541,28.90977444,7
1,ranchera,0.6236500992,0.5311245747,206307.755,0.3849148427,0.018206476,0.2068293151,-9.760754177,0.05656010675,124.3780935,0.6216720848,38.51056165,0
1,rap,0.1462570125,0.7282871787,242422.2287,0.6696704521,0.02083466657,0.2090767416,-7.354165479,0.2045981254,116.2088706,0.553397939,52.39789247,1
1,rap chileno,0.1781077778,0.7131296296,193115.1667,0.7567037037,8.66E-05,0.1640888889,-4.902592593,0.2435388889,104.1262222,0.812537037,20.16666667,8
1,rap conciencia,0.3165712749,0.7078304825,256054.9393,0.6795285819,6.07E-06,0.263057595,-6.848755263,0.1830260965,106.8912025,0.6614608918,57.83084795,2
1,rap conscient,0.1768125,0.68075,212282.7125,0.6219,2.27E-06,0.136465,-6.42675,0.212685,123.7114625,0.550125,56.7375,9
1,rap cristiano,0.4269641026,0.5332307692,249502.0513,0.5475897436,2.20E-06,0.1429589744,-6.999089744,0.04151794872,127.5522179,0.3935897436,52.03846154,1
1,rap dominicano,0.1216897959,0.7498163265,241380.5918,0.6966530612,0.1021286006,0.0914877551,-6.73844898,0.1057163265,106.8512449,0.7421632653,63.63265306,7
1,rap kreyol,0.0814625,0.73525,247912.1136,0.6153409091,1.04E-05,0.1476227273,-6.276931818,0.1656431818,119.90325,0.4743409091,50.40909091,1
1,rap latina,0.2071379177,0.7605038526,229406.0939,0.6718853303,0.01875334783,0.169551452,-6.434425489,0.1301491685,110.3000377,0.6184848891,57.22212153,1
1,rap metal,0.03588232304,0.4987454746,232937.9256,0.8935076246,0.08131999391,0.2236327672,-5.27289892,0.1157609139,124.6095418,0.4519626738,49.5849672,6
0,rap nacional antigo,0.0423,0.55,175747,0.834,0,0.29,-7.134,0.358,83.15,0.797,51,4
1,rap napoletano,0.95725,0.329,241407,0.168625,0.0002495,0.2145,-18.437,0.0442,122.629,0.2475,17.5,9
1,rap rock,0.03778739135,0.5348289074,232335.189,0.8662025056,0.05392057726,0.2236724871,-5.23908487,0.107018508,123.1925126,0.4881479311,48.41014366,1
1,rap underground mexicano,0.1392372269,0.8412773109,290049.4706,0.6025966387,0.02132846555,0.1518117647,-6.592252101,0.1924117647,84.28568067,0.7234117647,55.29411765,8
1,rare groove,0.2988414791,0.5536559767,287752.1161,0.6571030126,0.3562127369,0.1774118076,-9.738242954,0.0648058309,116.3397031,0.6987620991,34.68124393,7
1,rave,0.08514368901,0.6104951817,298809.5031,0.8484793745,0.3318418485,0.207248563,-7.149813863,0.1101092815,130.1813578,0.4571786137,49.27125951,11
1,rawstyle,0.08270441905,0.5143161905,224141.8267,0.9048704762,0.09583004549,0.2678146667,-3.040607619,0.1277687619,141.5141752,0.2553579048,2.12,1
